CODIGO_DE_HECHO_EN_BITACORA,DEPARTAMENTO,MUNICIPIO,CÓDIGO_DANE,DIRECCION_TERRITORIAL,PDET_ETCR,REGION_PDET_ETCR,FECHA_DEL_EVENTO,MES_HECHO,ANO_HECHO,TIPO_DE_EVENTO,SUB_TIPO_DE_EVENTO,PRESUNTO_AUTOR ,DESCRIPCION_DEL_AUTOR,OBSERVACIONES,DESCRIPCION_PRELIMINAR_DEL_EVENTO,FUENTE,CATEGORIZACION_DEL_EVENTO
38343,VALLE_DEL_CAUCA,DAGUA,76233,VALLE_DEL_CAUCA,0,0,02/03/2020,3,2020,AMENAZAS_E_INTIMIDACIONES,SELECTIVAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Roberto Ortiz, concejal de Cali, denunció que habitantes y comerciantes del municipio de Dagua, desde hace varios días vienen recibiendo llamadas extorsivas por parte de hombres que dicen ser integrantes del ELN.  Según indican, en las llamadas, los comerciantes deben cerrar sus negocios a determinadas horas y también les exigen pequeñas sumas de dinero.",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38344,BOLIVAR,ARENAL,13042,MAGDALENA_MEDIO,PDET,Sur de Bolívar,02/03/2020,3,2020,MINAS_MAP_MUSE,ACCIDENTES,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Un patrullero de la Policía Nacional, adscrito a la Dirección de Carabineros, resultó gravemente herido al pisar una mina antipersonal, en el corregimiento Santo Domingo, jurisdicción de Arenal. Los hechos se registraron en la zona minera del municipio mientras se adelantaba un operativo por parte de las autoridades, en esta sección del país. ",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38345,ANTIOQUIA,SALGAR,5642,ANTIOQUIA,0,0,02/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,OTROS,,"La policía de Antioquia anunció la captura de alias ""Halex o Escaparate"" presunto autor material del homicidio de cuatro personas en lo que al parecer respondía a un ajuste entre bandas criminales.",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38346,CALDAS,ANSERMA,17042,EJE_CAFETERO,0,0,02/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"En coordinación con el Ejército, la Policía Nacional, la Fuerza Aérea y la Fiscalía General de la Nación fue detenido alias “Guadalupe” en la vereda Choncarí (Anserma, Caldas). “Guadalupe” fue identificado como Hernán Jaramillo Orozco y según la información de inteligencia, su objetivo era reactivar las estructuras del ELN en el centro del país. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38347,TOLIMA,LIBANO,73411,CENTRO,0,0,02/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"En un operativo por parte de la unidad básica de investigación criminal Sijín del Líbano, se realizaron tres diligencias de registro y allanamiento a residencias ubicadas en los barrios Santa Rosa, Los Pinos y Las Ferias, lugares donde se logró la captura en flagrancia de un sujeto de 24 años, así como una mujer de 18 años, a quienes se le hallo al interior de las residencias durante los procedimientos 7.1 gramos de bazuco, equivalentes a cerca de 20 dosis, 25.3 gramos de marihuana equivalentes a cerca de 50 dosis, 54 plantas de marihuana y $62.450 en efectivo al parecer producto de la venta.",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
38348,NARIÑO,CUMBAL,52227,NARIÑO,0,0,02/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"Ante un juez de control de garantías, la Fiscalía General de la Nación judicializó a Jefferson Javier Pérez Cuasapaz, ciudadano ecuatoriano, por su presunta responsabilidad en el delito de tráfico, fabricación o porte de estupefacientes agravado. En el procedimiento las autoridades le incautaron 53 kilogramos de clorhidrato de cocaína, un vehículo y un celular. ",DIARIO DEL SUR,ACCIONES_INSTITUCIONALES
38349,ATLANTICO,SOLEDAD,8758,ATLANTICO,0,0,02/03/2020,3,2020,OTRO_TIPO_DE_EVENTO,OTROS,NO_PRECISA,NO_PRECISA_,,"Los siete docentes amenazados de la Institución Educativa Villa Estadio, en Soledad, fueron trasladados a otros centros educativos por motivos de seguridad, medida que fue ordenada por la Alcaldía de ese municipio atlanticense. La decisión también cobija a la rectora del colegio, Vera Lobo, quien fue reubicada en la sede de la Secretaría de Educación municipal. ",BLU RADIO,OTRO_TIPO_DE_EVENTOS
38350,CHOCO,BOJAYA,27099,CHOCO,PDET,Chocó,02/03/2020,3,2020,SECUESTRO_TOMA_DE_REHENES,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,CLAN_DEL_GOLFO,AGC,"Un grupo armado realizó un retén, donde detuvieron una embarcación en la cual se movilizaban cuatro personas pertenecientes al resguardo indígena Alto Río Napipí y quienes se dirigían hacia la cabecera municipal de Bojayá (Bellavista). En la embarcación se transportaba el señor José Mielito Cabrera Cuñapa, líder indígena de la comunidad Unión Cuity, perteneciente al resguardo indígena Alto Río Napipí, al cual, con lista en mano, obligaron a descender de la embarcación y les ordenaron a las demás personas a regresarse para su comunidad",DEFENSORIA DEL PUEBLO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38351,CHOCO,MEDIO_ATRATO,27425,CHOCO,PDET,Chocó,01/02/2020,2,2020,ACCIONES_ARMADAS,ENFRENTAMIENTOS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,AGC,"El día 27 de enero de 2020, se registró un enfrentamiento en la comunidad afrodescendiente de San Antonio de Buey entre integrantes del ELN y Clan del Golfo o Autodefensas Gaitanistas de Colombia, en medio del fuego cruzado resulto fallecido un civil 7 y 6 combatientes.

Debido a los enfrentamientos hay un riesgo de confinamiento y/o desplazamiento de habitantes de las comunides afrodescendientes e indígenas de la cuenca del rio Buey. ",UARIV,ACCIONES_ARMADAS
38352,NORTE_DE_SANTANDER,PUERTO_SANTANDER,54553,NORTE_DE_SANTANDER_Y_ARAUCA,0,0,03/03/2020,3,2020,ACCIONES_ARMADAS,ENFRENTAMIENTOS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Integrantes de la banda delincuencial Los Rastrojos se habrían enfrentado a guerrilleros del Eln en inmediaciones de la vereda El Diamante. Uniformados de la estación de Policía de Puerto Santander conocieron que, en ese mismo sitio, fue dejado el cuerpo sin vida de un hombre. Extraoficialmente se conoció que la víctima fue identificada como Rony Javier Moncada Albarracín, de 37 años y colombiano. ",LA OPINION,ACCIONES_ARMADAS
38353,ANTIOQUIA,ANDES,5034,ANTIOQUIA,0,0,02/03/2020,3,2020,HOMICIDIOS,OTROS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,NO_PRECISA,,"En la finca la arboleda ubicada en la vereda La Pedrala se presentó un triple homicidio. Las primeras informaciones señalan que un ciudadano avisó a las autoridades cuando se topó con los cuerpos de tres hombres quienes habían sido ultimados con arma de fuego. Estaban en un sector conocido como Rincón Salto. Las víctimas, todos recolectores de café, fueron identificados como Jhon Alexander Contreras Gutiérrez, Cristian Camilo Castañeda y Miguel Meléndez, quien era natural de Venezuela.",EL TIEMPO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38354,HUILA,CAMPOALEGRE,41132,CAQUETA_Y_HUILA,0,0,03/03/2020,3,2020,HOMICIDIOS,LIDERES_SOCIALES,NO_PRECISA,NO_PRECISA_,,"Hombres que se movilizaban en una motocicleta asesinaron a Julio Gutiérrez Avilés. El líder, de 48 años, era desde hace años defensor del medio ambiente y presidente de la Junta de Acción Comunal de la vereda El Esmero, donde sus habitantes no salen del asombro ""pues Julio siempre fue un hombre que defendía a los campesinos"". Testigos narraron que, sin mediar palabra, encapuchados lo atacaron a tiros y luego huyeron sin que hasta el momento se sepa de su paradero. ",EL TIEMPO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38355,NORTE_DE_SANTANDER,TIBU,54810,NORTE_DE_SANTANDER_Y_ARAUCA,ETCR - PDET,Catatumbo,03/03/2020,3,2020,HOMICIDIOS,OTROS,NO_PRECISA,NO_PRECISA_,,"Como Fabián Carrillo Amado, de 33 años y oriundo de Cúcuta, fue identificado el hombre asesinado en la vereda M-14. Carrillo Amado presentaba varios impactos de bala.",LA OPINION,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38356,NORTE_DE_SANTANDER,ABREGO,54003,NORTE_DE_SANTANDER_Y_ARAUCA,0,0,03/03/2020,3,2020,MINAS_MAP_MUSE,ACCIDENTES,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"El general del Ejército Olveiro Pérez Mahecha, aseguró que, dos soldados resultaron heridos al pisar minas antipersonales. Las víctimas son Geovany Benavidez García y Walter Manuel Medina Arrieta, adscritos a la Fuerza de Despliegue Rápido (Fudra) N° 3. ",LA OPINION,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38357,ANTIOQUIA,MEDELLIN,5001,ANTIOQUIA,0,0,02/03/2020,3,2020,AMENAZAS_E_INTIMIDACIONES,SELECTIVAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,CLAN_DEL_GOLFO,AGC,"""Se visten para la guerra o se mueren de civil"". Así finaliza el intimidante panfleto que fue encontrado en la mañana del lunes en los baños de la Universidad de Antioquia, en el que el firmante, identificado como Autodefensas Gaitanistas de Colombia (Agc) amenaza a empleados, estudiantes y profesores de la Alma Mater. ",EL TIEMPO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38358,AMAZONAS,PUERTO_ARICA,91536,META_Y_LLANOS_ORIENTALES,0,0,03/03/2020,3,2020,AMENAZAS_E_INTIMIDACIONES,SELECTIVAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,GENTIL_DUARTE,"Al puesto de control del Parque Nacional Natural Cahuinarí llegaron hombres armados y con prendas camufladas y les dieron 48 horas a los guías ambientales para que salieran de la región. En sus uniformes se podía distinguir el brazalete tricolor con las letras Farc-Ep y se presentaron como hombres de “Gentil Duarte”, el principal cabecilla de las disidencias de las Farc y uno de los más buscados del país. ",EL COLOMBIANO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38359,CAUCA,POPAYAN,19001,CAUCA,0,0,03/02/2020,2,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"En una operación conjunta con la Policía Nacional y el Ejército, fue capturado un hombre conocido con el alias de “Motorola”, según las autoridades reconocido capo de la droga, requerido en extradición por el Gobierno de los Estados Unidos por delitos relacionados con narcotráfico. El llamado «zar de la droga» según los organismos de inteligencia es integrante del grupo armado organizado ELN. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38360,ATLANTICO,SOLEDAD,8758,ATLANTICO,0,0,03/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"En operativos de la Sijín se logró la captura de 15 personas vinculadas con el microtráfico. Las autoridades les adjudican además los crímenes ocurridos durante el primer mes de este año. Los investigadores precisaron como los capturados controlaban el microtráfico de drogas en la zona a través de amenazas a la población, el hurto a residencias, el desplazamiento forzado y los homicidios selectivos.",EL HERALDO,ACCIONES_INSTITUCIONALES
38361,CORDOBA,MONTERIA,23001,CORDOBA,0,0,03/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"En el interior de una vivienda del barrio Betancí, fueron detenidos dos sujetos cuando empacaban más de mil gramos de marihuana que posteriormente iban a ser comercializados en las calles de la ciudad.",EL HERALDO,ACCIONES_INSTITUCIONALES
38362,ARAUCA,SARAVENA,81736,NORTE_DE_SANTANDER_Y_ARAUCA,PDET,Arauca,03/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"La Policía Nacional en coordinación con el Ejército Nacional, capturan a dos integrantes del grupo armado organizado ELN, conocidos con los alias de “Leo” y “Bladimir”. La fuerza pública, dispuso un componente de inteligencia e investigadores, quienes pudieron establecer que alias “leo” integrante de la comisión Ernesto Che Guevara y “Bladimir” de la comisión Rafael Villamizar del ELN, tendrían un encuentro en el municipio de Saravena, donde al parecer estarían planeando acciones ofensivas en contra de la fuerza pública. ",LA VOZ DEL CINARUCO,ACCIONES_INSTITUCIONALES
38363,VALLE_DEL_CAUCA,BUENAVENTURA,76109,VALLE_DEL_CAUCA,PDET,Pacífico Medio,03/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,BANDA LOCAL,,"Un hombre conocido con el alias de ‘Tito Rojas’, quien sería el presunto cabecilla de la banda criminal ‘La Local’, fue presentado por la Fiscalía en audiencia de legalización de captura. Al presunto delincuente le están imputando los cargos de secuestro extorsivo agravado con tortura. ",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
38364,VICHADA,PUERTO_CARREÑO,99001,META_Y_LLANOS_ORIENTALES,0,0,03/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"La Armada de Colombia realizó la captura de dos sujetos que transportaban 21 paquetes de marihuana tipo Crippy, en el sector conocido como la Rampa Vieja. Durante el desarrollo de la operación de registro y control realizada por la Fuerza Naval del Oriente se logró la captura de dos sujetos de 27 y 34 años, de nacionalidad venezolana, a quienes se les incautó 10.3 kilogramos de marihuana tipo Crippy, de acuerdo con la Prueba Preliminar Homologada - PIPH, realizada por la Policía Nacional de Puerto Carreño. Los capturados fueron judicializados con medida de aseguramiento por el delito de tráfico y porte de estupefacientes. ",ARMADA NACIONAL,ACCIONES_INSTITUCIONALES
38365,MAGDALENA,SANTA_MARTA,47001,MAGDALENA,PDET,Sierra Nevada-Perijá,03/03/2020,3,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,NO_PRECISA_,,"El grupo de inteligencia de Antinarcóticos de la Policía de Santa Marta decomisó un cargamento de narco aguacates en un sector de la ciudad. Se trata de 468 kilos de cocaína que pretendían enviar a Bélgica. La operación fue desarrollada por los especialistas antidrogas, quienes arribaron hasta las instalaciones de una reconocida empresa de la ciudad para realizar una inspección y en una de las bodegas hallaron la cocaína.",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38366,CAUCA,ARGELIA,19050,CAUCA,PDET,Alto Patía-Norte del Cauca,03/03/2020,3,2020,HOMICIDIOS,OTROS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,CARLOS_PATIÑO,"Aproximadamente a las 11 de la mañana, un campesino fue baleado cuando estaba sentado frente a la sede de una EPS. Murió después por los múltiples disparos que recibió. ",UARIV,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38367,NORTE_DE_SANTANDER,EL_CARMEN,54245,NORTE_DE_SANTANDER_Y_ARAUCA,PDET,Catatumbo,04/03/2020,3,2020,ACCIONES_ARMADAS,HOSTIGAMIENTO,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"En la vereda El Loro fue asesinado el soldado profesional Eduan Javier Londoño Chavarría, luego que fuera atacado por un francotirador del grupo armado del Ejército de Liberación Nacional (Eln), que delinque en esta región del departamento. Los hechos sucedieron cuando uniformados del batallón Especial Energético adscrito a la Fuerza de Despliegue Rápido del Ejército que adelanta acciones de protección del oleoducto Caño Limón Coveñas, fueron atacados por miembros de este grupo armado delincuencial con ráfagas de fusil. ",RCN RADIO,ACCIONES_ARMADAS
38368,NORTE_DE_SANTANDER,ABREGO,54003,NORTE_DE_SANTANDER_Y_ARAUCA,0,0,04/03/2020,3,2020,ACCIONES_ARMADAS,COMBATES,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Seis miembros del Ejército de Liberación Nacional (ELN) resultaron heridos en medio de un fuerte enfrentamiento presentado con miembros de la Fuerza de Despliegue Rápido del Ejército Nacional. Los combates se presentaron en la vereda Filo de San Luis, donde las comunidades han denunciado constantemente la instalación de minas antipersonal.",RCN RADIO,ACCIONES_ARMADAS
38369,NORTE_DE_SANTANDER,TIBU,54810,NORTE_DE_SANTANDER_Y_ARAUCA,ETCR - PDET,Catatumbo,04/03/2020,3,2020,ACCIONES_ARMADAS,ATAQUE_A_MISION_MEDICA,NO_PRECISA,NO_PRECISA_,,"En la región del Catatumbo una ambulancia fue robada por la guerrilla. El comandante (e) de la policía nacional Coronel Quillian Novoa dijo que “el hecho se presentó en el kilómetro 19 sobre el sector conocido como El Mirador, en el Corregimiento de La Gabarra.",CARACOL RADIO,ACCIONES_ARMADAS
38370,NARIÑO,ROBERTO_PAYAN,52621,NARIÑO,PDET,Pacífico y frontera Nariñense,04/03/2020,3,2020,ACCIONES_ARMADAS,ENFRENTAMIENTOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,FRENTE_ALFONSO_CANO,"Se presentaron enfrentamientos entre disidentes del Bloque Occidental Alfonzo Cano y el Bloque F 30, esto ocasionó presuntamente la salida de familias al casco urbano de Roberto payan.",UARIV,ACCIONES_ARMADAS
38371,TOLIMA,IBAGUE,73001,CENTRO,0,0,04/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"Miembros de la Policía de tránsito y transporte lograron la incautación de 163 kilos de marihuana, avaluados en 500 millones de pesos, en un operativo que se desarrolló en la vía que comunica a Ibagué con Espinal. Tres hombres de 18, 24 y 44 años fueron capturados, quedando a disposición de la Fiscalía por el delito de tráfico, fabricación y porte de estupefacientes",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38372,CAUCA,POPAYAN,19001,CAUCA,0,0,04/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"Luego de varios meses de investigación en Popayán, capital del Cauca, 15 personas fueron capturadas, entre ellas, 11 mujeres que conformaban una banda dedicada al expendio de drogas en cercanía de los colegios de un sector de la ciudad. Los integrantes de esta banda vendían los estupefacientes a plena luz del día. Algunos agentes de la Policía y el Ejército se hicieron pasar por consumidores para lograr la plena identificación de los delincuentes y con tecnología de punta registraron el modo en el que operaban.",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
38373,HUILA,TARQUI,41791,CAQUETA_Y_HUILA,0,0,04/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"La Policía Nacional, logró la captura de dos hombres, los cuales a bordo de dos motocicletas transportaban 25 kilos de marihuana bajo la modalidad de hormigueo. Este estupefaciente proveniente del departamento del Cauca estaría avaluado en 15 millones de pesos aproximadamente, del mismo se podrían extraer alrededor de más de 27.200 dosis, las cuales evitamos que lleguen a ser comercializadas en distintos puntos del centro y sur del Departamento. ",DIARIO DEL HUILA,ACCIONES_INSTITUCIONALES
38374,NARIÑO,MALLAMA,52435,NARIÑO,0,0,04/03/2020,3,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,Las autoridades lograron asegurar a dos indígenas que fueron señalados por tráfico de sustancias ilícitas. Los uniformados indicaron que Riascos Lagos y López Coral se movilizaban en una motocicleta con 4.5 kilos de clorhidrato de cocaína. ,DIARIO DEL SUR,ACCIONES_INSTITUCIONALES
